time,Rhenusallee,Rhenusallee Ri. Beuel,Rhenusallee Ri. Oberkassel,days
2018-08-20 00:30:00,9,5,4,2018-08-20
2018-08-20 00:45:00,1,1,0,2018-08-20
2018-08-20 01:00:00,0,0,0,2018-08-20
2018-08-20 01:15:00,3,3,0,2018-08-20
2018-08-20 01:30:00,0,0,0,2018-08-20
2018-08-20 01:45:00,0,0,0,2018-08-20
2018-08-20 02:00:00,0,0,0,2018-08-20
2018-08-20 02:15:00,0,0,0,2018-08-20
2018-08-20 02:30:00,1,1,0,2018-08-20
2018-08-20 02:45:00,0,0,0,2018-08-20
2018-08-20 03:00:00,0,0,0,2018-08-20
2018-08-20 03:15:00,0,0,0,2018-08-20
2018-08-20 03:30:00,0,0,0,2018-08-20
2018-08-20 03:45:00,0,0,0,2018-08-20
2018-08-20 04:00:00,0,0,0,2018-08-20
2018-08-20 04:15:00,0,0,0,2018-08-20
2018-08-20 04:30:00,4,4,0,2018-08-20
2018-08-20 04:45:00,4,3,1,2018-08-20
2018-08-20 05:00:00,1,1,0,2018-08-20
2018-08-20 05:15:00,3,2,1,2018-08-20
2018-08-20 05:30:00,2,1,1,2018-08-20
2018-08-20 05:45:00,6,6,0,2018-08-20
2018-08-20 06:00:00,8,2,6,2018-08-20
2018-08-20 06:15:00,15,6,9,2018-08-20
2018-08-20 06:30:00,19,5,14,2018-08-20
2018-08-20 06:45:00,23,8,15,2018-08-20
2018-08-20 07:00:00,25,11,14,2018-08-20
2018-08-20 07:15:00,33,11,22,2018-08-20
2018-08-20 07:30:00,55,21,34,2018-08-20
2018-08-20 07:45:00,63,18,45,2018-08-20
2018-08-20 08:00:00,51,9,42,2018-08-20
2018-08-20 08:15:00,69,8,61,2018-08-20
2018-08-20 08:30:00,75,15,60,2018-08-20
2018-08-20 08:45:00,58,14,44,2018-08-20
2018-08-20 09:00:00,28,4,24,2018-08-20
2018-08-20 09:15:00,35,6,29,2018-08-20
2018-08-20 09:30:00,33,13,20,2018-08-20
2018-08-20 09:45:00,33,14,19,2018-08-20
2018-08-20 10:00:00,20,7,13,2018-08-20
2018-08-20 10:15:00,32,12,20,2018-08-20
2018-08-20 10:30:00,30,19,11,2018-08-20
2018-08-20 10:45:00,37,25,12,2018-08-20
2018-08-20 11:00:00,30,21,9,2018-08-20
2018-08-20 11:15:00,28,6,22,2018-08-20
2018-08-20 11:30:00,37,18,19,2018-08-20
2018-08-20 11:45:00,19,11,8,2018-08-20
2018-08-20 12:00:00,25,12,13,2018-08-20
2018-08-20 12:15:00,32,13,19,2018-08-20
2018-08-20 12:30:00,33,15,18,2018-08-20
2018-08-20 12:45:00,27,16,11,2018-08-20
2018-08-20 13:00:00,27,17,10,2018-08-20
2018-08-20 13:15:00,26,12,14,2018-08-20
2018-08-20 13:30:00,44,27,17,2018-08-20
2018-08-20 13:45:00,35,14,21,2018-08-20
2018-08-20 14:00:00,44,27,17,2018-08-20
2018-08-20 14:15:00,27,14,13,2018-08-20
2018-08-20 14:30:00,37,23,14,2018-08-20
2018-08-20 14:45:00,33,16,17,2018-08-20
2018-08-20 15:00:00,30,23,7,2018-08-20
2018-08-20 15:15:00,39,23,16,2018-08-20
2018-08-20 15:30:00,56,40,16,2018-08-20
2018-08-20 15:45:00,59,34,25,2018-08-20
2018-08-20 16:00:00,42,26,16,2018-08-20
2018-08-20 16:15:00,57,37,20,2018-08-20
2018-08-20 16:30:00,75,47,28,2018-08-20
2018-08-20 16:45:00,67,46,21,2018-08-20
2018-08-20 17:00:00,69,54,15,2018-08-20
2018-08-20 17:15:00,96,67,29,2018-08-20
2018-08-20 17:30:00,84,53,31,2018-08-20
2018-08-20 17:45:00,92,55,37,2018-08-20
2018-08-20 18:00:00,110,66,44,2018-08-20
2018-08-20 18:15:00,66,48,18,2018-08-20
2018-08-20 18:30:00,72,41,31,2018-08-20
2018-08-20 18:45:00,57,34,23,2018-08-20
2018-08-20 19:00:00,40,27,13,2018-08-20
2018-08-20 19:15:00,51,31,20,2018-08-20
2018-08-20 19:30:00,43,22,21,2018-08-20
2018-08-20 19:45:00,38,12,26,2018-08-20
2018-08-20 20:00:00,33,17,16,2018-08-20
2018-08-20 20:15:00,23,12,11,2018-08-20
2018-08-20 20:30:00,24,13,11,2018-08-20
2018-08-20 20:45:00,25,18,7,2018-08-20
2018-08-20 21:00:00,7,3,4,2018-08-20
2018-08-20 21:15:00,14,12,2,2018-08-20
2018-08-20 21:30:00,13,8,5,2018-08-20
2018-08-20 21:45:00,5,3,2,2018-08-20
2018-08-20 22:00:00,13,11,2,2018-08-20
2018-08-20 22:15:00,12,9,3,2018-08-20
2018-08-20 22:30:00,5,5,0,2018-08-20
2018-08-20 22:45:00,2,2,0,2018-08-20
2018-08-20 23:00:00,3,2,1,2018-08-20
2018-08-20 23:15:00,4,3,1,2018-08-20
2018-08-20 23:30:00,1,0,1,2018-08-20
2018-08-20 23:45:00,1,0,1,2018-08-20
2018-08-21 00:00:00,4,0,4,2018-08-21
2018-08-21 00:15:00,0,0,0,2018-08-21
2018-08-21 00:30:00,2,2,0,2018-08-21
2018-08-21 00:45:00,2,0,2,2018-08-21
2018-08-21 01:00:00,0,0,0,2018-08-21
2018-08-21 01:15:00,0,0,0,2018-08-21
2018-08-21 01:30:00,0,0,0,2018-08-21
2018-08-21 01:45:00,2,0,2,2018-08-21
2018-08-21 02:00:00,1,1,0,2018-08-21
2018-08-21 02:15:00,3,0,3,2018-08-21
2018-08-21 02:30:00,0,0,0,2018-08-21
2018-08-21 02:45:00,0,0,0,2018-08-21
2018-08-21 03:00:00,1,0,1,2018-08-21
2018-08-21 03:15:00,0,0,0,2018-08-21
2018-08-21 03:30:00,0,0,0,2018-08-21
2018-08-21 03:45:00,0,0,0,2018-08-21
2018-08-21 04:00:00,0,0,0,2018-08-21
2018-08-21 04:15:00,0,0,0,2018-08-21
2018-08-21 04:30:00,0,0,0,2018-08-21
2018-08-21 04:45:00,1,1,0,2018-08-21
2018-08-21 05:00:00,0,0,0,2018-08-21
2018-08-21 05:15:00,0,0,0,2018-08-21
2018-08-21 05:30:00,5,1,4,2018-08-21
2018-08-21 05:45:00,5,2,3,2018-08-21
2018-08-21 06:00:00,10,1,9,2018-08-21
2018-08-21 06:15:00,19,6,13,2018-08-21
2018-08-21 06:30:00,22,8,14,2018-08-21
2018-08-21 06:45:00,31,15,16,2018-08-21
2018-08-21 07:00:00,30,10,20,2018-08-21
2018-08-21 07:15:00,42,14,28,2018-08-21
2018-08-21 07:30:00,51,14,37,2018-08-21
2018-08-21 07:45:00,66,16,50,2018-08-21
2018-08-21 08:00:00,67,16,51,2018-08-21
2018-08-21 08:15:00,50,10,40,2018-08-21
2018-08-21 08:30:00,66,11,55,2018-08-21
2018-08-21 08:45:00,54,6,48,2018-08-21
2018-08-21 09:00:00,40,13,27,2018-08-21
2018-08-21 09:15:00,32,11,21,2018-08-21
2018-08-21 09:30:00,41,14,27,2018-08-21
2018-08-21 09:45:00,41,19,22,2018-08-21
2018-08-21 10:00:00,40,19,21,2018-08-21
2018-08-21 10:15:00,32,19,13,2018-08-21
2018-08-21 10:30:00,36,15,21,2018-08-21
2018-08-21 10:45:00,25,6,19,2018-08-21
2018-08-21 11:00:00,44,18,26,2018-08-21
2018-08-21 11:15:00,33,18,15,2018-08-21
2018-08-21 11:30:00,48,24,24,2018-08-21
2018-08-21 11:45:00,26,12,14,2018-08-21
2018-08-21 12:00:00,39,15,24,2018-08-21
2018-08-21 12:15:00,70,44,26,2018-08-21
2018-08-21 12:30:00,43,23,20,2018-08-21
2018-08-21 12:45:00,53,14,39,2018-08-21
2018-08-21 13:00:00,30,14,16,2018-08-21
2018-08-21 13:15:00,40,28,12,2018-08-21
2018-08-21 13:30:00,33,15,18,2018-08-21
2018-08-21 13:45:00,53,25,28,2018-08-21
2018-08-21 14:00:00,43,22,21,2018-08-21
2018-08-21 14:15:00,52,31,21,2018-08-21
2018-08-21 14:30:00,49,22,27,2018-08-21
2018-08-21 14:45:00,58,39,19,2018-08-21
2018-08-21 15:00:00,61,29,32,2018-08-21
2018-08-21 15:15:00,62,38,24,2018-08-21
2018-08-21 15:30:00,60,39,21,2018-08-21
2018-08-21 15:45:00,48,29,19,2018-08-21
2018-08-21 16:00:00,84,57,27,2018-08-21
2018-08-21 16:15:00,73,55,18,2018-08-21
2018-08-21 16:30:00,71,39,32,2018-08-21
2018-08-21 16:45:00,70,54,16,2018-08-21
2018-08-21 17:00:00,97,60,37,2018-08-21
2018-08-21 17:15:00,96,55,41,2018-08-21
2018-08-21 17:30:00,92,66,26,2018-08-21
2018-08-21 17:45:00,101,69,32,2018-08-21
2018-08-21 18:00:00,80,55,25,2018-08-21
2018-08-21 18:15:00,84,48,36,2018-08-21
2018-08-21 18:30:00,92,56,36,2018-08-21
2018-08-21 18:45:00,52,34,18,2018-08-21
2018-08-21 19:00:00,87,46,41,2018-08-21
2018-08-21 19:15:00,60,28,32,2018-08-21
2018-08-21 19:30:00,79,40,39,2018-08-21
2018-08-21 19:45:00,68,37,31,2018-08-21
2018-08-21 20:00:00,50,28,22,2018-08-21
2018-08-21 20:15:00,61,30,31,2018-08-21
2018-08-21 20:30:00,46,27,19,2018-08-21
2018-08-21 20:45:00,34,27,7,2018-08-21
2018-08-21 21:00:00,35,14,21,2018-08-21
2018-08-21 21:15:00,34,24,10,2018-08-21
2018-08-21 21:30:00,12,7,5,2018-08-21
2018-08-21 21:45:00,17,14,3,2018-08-21
2018-08-21 22:00:00,18,15,3,2018-08-21
2018-08-21 22:15:00,12,6,6,2018-08-21
2018-08-21 22:30:00,13,9,4,2018-08-21
2018-08-21 22:45:00,4,2,2,2018-08-21
2018-08-21 23:00:00,10,4,6,2018-08-21
2018-08-21 23:15:00,4,3,1,2018-08-21
2018-08-21 23:30:00,7,1,6,2018-08-21
2018-08-21 23:45:00,4,2,2,2018-08-21
2018-08-22 00:00:00,0,0,0,2018-08-22
2018-08-22 00:15:00,5,3,2,2018-08-22
2018-08-22 00:30:00,0,0,0,2018-08-22
2018-08-22 00:45:00,2,1,1,2018-08-22
2018-08-22 01:00:00,0,0,0,2018-08-22
2018-08-22 01:15:00,0,0,0,2018-08-22
2018-08-22 01:30:00,2,2,0,2018-08-22
2018-08-22 01:45:00,0,0,0,2018-08-22
2018-08-22 02:00:00,1,0,1,2018-08-22
2018-08-22 02:15:00,0,0,0,2018-08-22
2018-08-22 02:30:00,3,2,1,2018-08-22
2018-08-22 02:45:00,0,0,0,2018-08-22
2018-08-22 03:00:00,0,0,0,2018-08-22
2018-08-22 03:15:00,0,0,0,2018-08-22
2018-08-22 03:30:00,0,0,0,2018-08-22
2018-08-22 03:45:00,0,0,0,2018-08-22
2018-08-22 04:00:00,0,0,0,2018-08-22
2018-08-22 04:15:00,0,0,0,2018-08-22
2018-08-22 04:30:00,2,0,2,2018-08-22
2018-08-22 04:45:00,1,1,0,2018-08-22
2018-08-22 05:00:00,1,0,1,2018-08-22
2018-08-22 05:15:00,3,0,3,2018-08-22
2018-08-22 05:30:00,5,1,4,2018-08-22
2018-08-22 05:45:00,4,1,3,2018-08-22
2018-08-22 06:00:00,10,4,6,2018-08-22
2018-08-22 06:15:00,21,9,12,2018-08-22
2018-08-22 06:30:00,25,5,20,2018-08-22
2018-08-22 06:45:00,25,10,15,2018-08-22
2018-08-22 07:00:00,34,15,19,2018-08-22
2018-08-22 07:15:00,30,7,23,2018-08-22
2018-08-22 07:30:00,54,12,42,2018-08-22
2018-08-22 07:45:00,48,11,37,2018-08-22
2018-08-22 08:00:00,56,11,45,2018-08-22
2018-08-22 08:15:00,65,11,54,2018-08-22
2018-08-22 08:30:00,69,15,54,2018-08-22
2018-08-22 08:45:00,73,13,60,2018-08-22
2018-08-22 09:00:00,50,13,37,2018-08-22
2018-08-22 09:15:00,24,6,18,2018-08-22
2018-08-22 09:30:00,33,10,23,2018-08-22
2018-08-22 09:45:00,36,13,23,2018-08-22
2018-08-22 10:00:00,29,12,17,2018-08-22
2018-08-22 10:15:00,28,16,12,2018-08-22
2018-08-22 10:30:00,40,15,25,2018-08-22
2018-08-22 10:45:00,39,14,25,2018-08-22
2018-08-22 11:00:00,34,11,23,2018-08-22
2018-08-22 11:15:00,68,25,43,2018-08-22
2018-08-22 11:30:00,42,27,15,2018-08-22
2018-08-22 11:45:00,56,20,36,2018-08-22
2018-08-22 12:00:00,41,24,17,2018-08-22
2018-08-22 12:15:00,50,19,31,2018-08-22
2018-08-22 12:30:00,40,18,22,2018-08-22
2018-08-22 12:45:00,57,28,29,2018-08-22
2018-08-22 13:00:00,37,10,27,2018-08-22
2018-08-22 13:15:00,53,32,21,2018-08-22
2018-08-22 13:30:00,57,34,23,2018-08-22
2018-08-22 13:45:00,43,26,17,2018-08-22
2018-08-22 14:00:00,39,28,11,2018-08-22
2018-08-22 14:15:00,57,26,31,2018-08-22
2018-08-22 14:30:00,58,33,25,2018-08-22
2018-08-22 14:45:00,55,31,24,2018-08-22
2018-08-22 15:00:00,64,38,26,2018-08-22
2018-08-22 15:15:00,62,42,20,2018-08-22
2018-08-22 15:30:00,68,45,23,2018-08-22
2018-08-22 15:45:00,71,36,35,2018-08-22
2018-08-22 16:00:00,61,48,13,2018-08-22
2018-08-22 16:15:00,95,68,27,2018-08-22
2018-08-22 16:30:00,82,51,31,2018-08-22
2018-08-22 16:45:00,71,49,22,2018-08-22
2018-08-22 17:00:00,103,69,34,2018-08-22
2018-08-22 17:15:00,105,64,41,2018-08-22
2018-08-22 17:30:00,91,59,32,2018-08-22
2018-08-22 17:45:00,122,77,45,2018-08-22
2018-08-22 18:00:00,103,61,42,2018-08-22
2018-08-22 18:15:00,87,53,34,2018-08-22
2018-08-22 18:30:00,102,58,44,2018-08-22
2018-08-22 18:45:00,109,68,41,2018-08-22
2018-08-22 19:00:00,83,54,29,2018-08-22
2018-08-22 19:15:00,79,41,38,2018-08-22
2018-08-22 19:30:00,100,49,51,2018-08-22
2018-08-22 19:45:00,78,45,33,2018-08-22
2018-08-22 20:00:00,65,51,14,2018-08-22
2018-08-22 20:15:00,58,33,25,2018-08-22
2018-08-22 20:30:00,61,39,22,2018-08-22
2018-08-22 20:45:00,40,26,14,2018-08-22
2018-08-22 21:00:00,30,22,8,2018-08-22
2018-08-22 21:15:00,41,30,11,2018-08-22
2018-08-22 21:30:00,26,14,12,2018-08-22
2018-08-22 21:45:00,17,8,9,2018-08-22
2018-08-22 22:00:00,14,9,5,2018-08-22
2018-08-22 22:15:00,18,14,4,2018-08-22
2018-08-22 22:30:00,16,11,5,2018-08-22
2018-08-22 22:45:00,5,2,3,2018-08-22
2018-08-22 23:00:00,8,4,4,2018-08-22
2018-08-22 23:15:00,13,10,3,2018-08-22
2018-08-22 23:30:00,3,3,0,2018-08-22
2018-08-22 23:45:00,2,0,2,2018-08-22
2018-08-23 00:00:00,3,2,1,2018-08-23
2018-08-23 00:15:00,3,0,3,2018-08-23
2018-08-23 00:30:00,1,1,0,2018-08-23
2018-08-23 00:45:00,4,1,3,2018-08-23
2018-08-23 01:00:00,0,0,0,2018-08-23
2018-08-23 01:15:00,0,0,0,2018-08-23
2018-08-23 01:30:00,0,0,0,2018-08-23
2018-08-23 01:45:00,1,1,0,2018-08-23
2018-08-23 02:00:00,0,0,0,2018-08-23
2018-08-23 02:15:00,0,0,0,2018-08-23
2018-08-23 02:30:00,0,0,0,2018-08-23
2018-08-23 02:45:00,0,0,0,2018-08-23
2018-08-23 03:00:00,0,0,0,2018-08-23
2018-08-23 03:15:00,2,2,0,2018-08-23
2018-08-23 03:30:00,0,0,0,2018-08-23
2018-08-23 03:45:00,0,0,0,2018-08-23
2018-08-23 04:00:00,0,0,0,2018-08-23
