time,Kennedybruecke (Nord) Ri. Innenstadt,Kennedybruecke (Nord) Ri. Beuel,days
2018-07-25 06:45:00,48,3,2018-07-25
2018-07-25 07:00:00,62,8,2018-07-25
2018-07-25 07:15:00,62,10,2018-07-25
2018-07-25 07:30:00,91,10,2018-07-25
2018-07-25 07:45:00,108,18,2018-07-25
2018-07-25 08:00:00,83,13,2018-07-25
2018-07-25 08:15:00,96,18,2018-07-25
2018-07-25 08:30:00,74,20,2018-07-25
2018-07-25 08:45:00,103,21,2018-07-25
2018-07-25 09:00:00,39,8,2018-07-25
2018-07-25 09:15:00,71,16,2018-07-25
2018-07-25 09:30:00,58,5,2018-07-25
2018-07-25 09:45:00,53,16,2018-07-25
2018-07-25 10:00:00,39,5,2018-07-25
2018-07-25 10:15:00,35,5,2018-07-25
2018-07-25 10:30:00,23,5,2018-07-25
2018-07-25 10:45:00,35,11,2018-07-25
2018-07-25 11:00:00,27,9,2018-07-25
2018-07-25 11:15:00,24,8,2018-07-25
2018-07-25 11:30:00,36,9,2018-07-25
2018-07-25 11:45:00,24,8,2018-07-25
2018-07-25 12:00:00,29,11,2018-07-25
2018-07-25 12:15:00,29,9,2018-07-25
2018-07-25 12:30:00,25,6,2018-07-25
2018-07-25 12:45:00,16,10,2018-07-25
2018-07-25 13:00:00,20,4,2018-07-25
2018-07-25 13:15:00,28,10,2018-07-25
2018-07-25 13:30:00,20,11,2018-07-25
2018-07-25 13:45:00,33,11,2018-07-25
2018-07-25 14:00:00,30,12,2018-07-25
2018-07-25 14:15:00,23,10,2018-07-25
2018-07-25 14:30:00,31,7,2018-07-25
2018-07-25 14:45:00,27,8,2018-07-25
2018-07-25 15:00:00,28,16,2018-07-25
2018-07-25 15:15:00,36,14,2018-07-25
2018-07-25 15:30:00,43,21,2018-07-25
2018-07-25 15:45:00,31,13,2018-07-25
2018-07-25 16:00:00,41,16,2018-07-25
2018-07-25 16:15:00,38,23,2018-07-25
2018-07-25 16:30:00,52,16,2018-07-25
2018-07-25 16:45:00,45,18,2018-07-25
2018-07-25 17:00:00,50,20,2018-07-25
2018-07-25 17:15:00,44,8,2018-07-25
2018-07-25 17:30:00,63,17,2018-07-25
2018-07-25 17:45:00,44,17,2018-07-25
2018-07-25 18:00:00,41,10,2018-07-25
2018-07-25 18:15:00,63,13,2018-07-25
2018-07-25 18:30:00,41,15,2018-07-25
2018-07-25 18:45:00,55,13,2018-07-25
2018-07-25 19:00:00,41,7,2018-07-25
2018-07-25 19:15:00,45,9,2018-07-25
2018-07-25 19:30:00,35,17,2018-07-25
2018-07-25 19:45:00,38,15,2018-07-25
2018-07-25 20:00:00,25,14,2018-07-25
2018-07-25 20:15:00,38,12,2018-07-25
2018-07-25 20:30:00,24,12,2018-07-25
2018-07-25 20:45:00,34,8,2018-07-25
2018-07-25 21:00:00,34,16,2018-07-25
2018-07-25 21:15:00,28,14,2018-07-25
2018-07-25 21:30:00,35,8,2018-07-25
2018-07-25 21:45:00,16,14,2018-07-25
2018-07-25 22:00:00,22,8,2018-07-25
2018-07-25 22:15:00,27,16,2018-07-25
2018-07-25 22:30:00,25,10,2018-07-25
2018-07-25 22:45:00,21,5,2018-07-25
2018-07-25 23:00:00,12,3,2018-07-25
2018-07-25 23:15:00,28,11,2018-07-25
2018-07-25 23:30:00,17,3,2018-07-25
2018-07-25 23:45:00,15,3,2018-07-25
2018-07-26 00:00:00,7,1,2018-07-26
2018-07-26 00:15:00,11,1,2018-07-26
2018-07-26 00:30:00,3,0,2018-07-26
2018-07-26 00:45:00,5,3,2018-07-26
2018-07-26 01:00:00,3,1,2018-07-26
2018-07-26 01:15:00,0,1,2018-07-26
2018-07-26 01:30:00,0,1,2018-07-26
2018-07-26 01:45:00,0,2,2018-07-26
2018-07-26 02:00:00,0,0,2018-07-26
2018-07-26 02:15:00,1,3,2018-07-26
2018-07-26 02:30:00,1,0,2018-07-26
2018-07-26 02:45:00,1,0,2018-07-26
2018-07-26 03:00:00,0,1,2018-07-26
2018-07-26 03:15:00,0,0,2018-07-26
2018-07-26 03:30:00,2,1,2018-07-26
2018-07-26 03:45:00,0,0,2018-07-26
2018-07-26 04:00:00,1,0,2018-07-26
2018-07-26 04:15:00,1,0,2018-07-26
2018-07-26 04:30:00,0,1,2018-07-26
2018-07-26 04:45:00,0,0,2018-07-26
2018-07-26 05:00:00,1,1,2018-07-26
2018-07-26 05:15:00,10,1,2018-07-26
2018-07-26 05:30:00,11,0,2018-07-26
2018-07-26 05:45:00,20,6,2018-07-26
2018-07-26 06:00:00,13,4,2018-07-26
2018-07-26 06:15:00,40,4,2018-07-26
2018-07-26 06:30:00,45,6,2018-07-26
2018-07-26 06:45:00,49,9,2018-07-26
2018-07-26 07:00:00,53,12,2018-07-26
2018-07-26 07:15:00,70,9,2018-07-26
2018-07-26 07:30:00,73,17,2018-07-26
2018-07-26 07:45:00,86,22,2018-07-26
2018-07-26 08:00:00,76,14,2018-07-26
2018-07-26 08:15:00,84,12,2018-07-26
2018-07-26 08:30:00,84,17,2018-07-26
2018-07-26 08:45:00,75,19,2018-07-26
2018-07-26 09:00:00,49,10,2018-07-26
2018-07-26 09:15:00,43,13,2018-07-26
2018-07-26 09:30:00,50,15,2018-07-26
2018-07-26 09:45:00,40,9,2018-07-26
2018-07-26 10:00:00,26,9,2018-07-26
2018-07-26 10:15:00,24,2,2018-07-26
2018-07-26 10:30:00,27,6,2018-07-26
2018-07-26 10:45:00,39,8,2018-07-26
2018-07-26 11:00:00,25,4,2018-07-26
2018-07-26 11:15:00,30,6,2018-07-26
2018-07-26 11:30:00,26,6,2018-07-26
2018-07-26 11:45:00,27,5,2018-07-26
2018-07-26 12:00:00,23,1,2018-07-26
2018-07-26 12:15:00,25,7,2018-07-26
2018-07-26 12:30:00,24,15,2018-07-26
2018-07-26 12:45:00,22,14,2018-07-26
2018-07-26 13:00:00,21,10,2018-07-26
2018-07-26 13:15:00,26,17,2018-07-26
2018-07-26 13:30:00,27,10,2018-07-26
2018-07-26 13:45:00,23,5,2018-07-26
2018-07-26 14:00:00,24,7,2018-07-26
2018-07-26 14:15:00,21,13,2018-07-26
2018-07-26 14:30:00,28,10,2018-07-26
2018-07-26 14:45:00,25,7,2018-07-26
2018-07-26 15:00:00,26,8,2018-07-26
2018-07-26 15:15:00,22,8,2018-07-26
2018-07-26 15:30:00,33,14,2018-07-26
2018-07-26 15:45:00,29,9,2018-07-26
2018-07-26 16:00:00,38,17,2018-07-26
2018-07-26 16:15:00,33,16,2018-07-26
2018-07-26 16:30:00,38,14,2018-07-26
2018-07-26 16:45:00,36,13,2018-07-26
2018-07-26 17:00:00,45,21,2018-07-26
2018-07-26 17:15:00,48,13,2018-07-26
2018-07-26 17:30:00,34,9,2018-07-26
2018-07-26 17:45:00,57,19,2018-07-26
2018-07-26 18:00:00,56,16,2018-07-26
2018-07-26 18:15:00,52,20,2018-07-26
2018-07-26 18:30:00,45,14,2018-07-26
2018-07-26 18:45:00,47,14,2018-07-26
2018-07-26 19:00:00,46,20,2018-07-26
2018-07-26 19:15:00,38,17,2018-07-26
2018-07-26 19:30:00,44,10,2018-07-26
2018-07-26 19:45:00,30,11,2018-07-26
2018-07-26 20:00:00,47,11,2018-07-26
2018-07-26 20:15:00,35,13,2018-07-26
2018-07-26 20:30:00,30,9,2018-07-26
2018-07-26 20:45:00,29,16,2018-07-26
2018-07-26 21:00:00,21,10,2018-07-26
2018-07-26 21:15:00,24,14,2018-07-26
2018-07-26 21:30:00,27,10,2018-07-26
2018-07-26 21:45:00,19,9,2018-07-26
2018-07-26 22:00:00,14,10,2018-07-26
2018-07-26 22:15:00,24,9,2018-07-26
2018-07-26 22:30:00,32,6,2018-07-26
2018-07-26 22:45:00,19,8,2018-07-26
2018-07-26 23:00:00,18,2,2018-07-26
2018-07-26 23:15:00,15,11,2018-07-26
2018-07-26 23:30:00,17,2,2018-07-26
2018-07-26 23:45:00,5,4,2018-07-26
2018-07-27 00:00:00,11,2,2018-07-27
2018-07-27 00:15:00,15,8,2018-07-27
2018-07-27 00:30:00,4,6,2018-07-27
2018-07-27 00:45:00,1,0,2018-07-27
2018-07-27 01:00:00,3,2,2018-07-27
2018-07-27 01:15:00,4,2,2018-07-27
2018-07-27 01:30:00,2,3,2018-07-27
2018-07-27 01:45:00,5,0,2018-07-27
2018-07-27 02:00:00,2,1,2018-07-27
2018-07-27 02:15:00,0,0,2018-07-27
2018-07-27 02:30:00,0,2,2018-07-27
2018-07-27 02:45:00,0,0,2018-07-27
2018-07-27 03:00:00,1,0,2018-07-27
2018-07-27 03:15:00,1,0,2018-07-27
2018-07-27 03:30:00,2,0,2018-07-27
2018-07-27 03:45:00,1,0,2018-07-27
2018-07-27 04:00:00,1,2,2018-07-27
2018-07-27 04:15:00,1,0,2018-07-27
2018-07-27 04:30:00,0,0,2018-07-27
2018-07-27 04:45:00,2,0,2018-07-27
2018-07-27 05:00:00,2,0,2018-07-27
2018-07-27 05:15:00,5,1,2018-07-27
2018-07-27 05:30:00,6,2,2018-07-27
2018-07-27 05:45:00,17,2,2018-07-27
2018-07-27 06:00:00,16,5,2018-07-27
2018-07-27 06:15:00,37,2,2018-07-27
2018-07-27 06:30:00,31,3,2018-07-27
2018-07-27 06:45:00,37,8,2018-07-27
2018-07-27 07:00:00,47,7,2018-07-27
2018-07-27 07:15:00,59,10,2018-07-27
2018-07-27 07:30:00,56,8,2018-07-27
2018-07-27 07:45:00,83,11,2018-07-27
2018-07-27 08:00:00,67,10,2018-07-27
2018-07-27 08:15:00,71,14,2018-07-27
2018-07-27 08:30:00,65,13,2018-07-27
2018-07-27 08:45:00,59,24,2018-07-27
2018-07-27 09:00:00,44,13,2018-07-27
2018-07-27 09:15:00,48,10,2018-07-27
2018-07-27 09:30:00,46,4,2018-07-27
2018-07-27 09:45:00,43,11,2018-07-27
2018-07-27 10:00:00,34,6,2018-07-27
2018-07-27 10:15:00,33,6,2018-07-27
2018-07-27 10:30:00,21,5,2018-07-27
2018-07-27 10:45:00,27,6,2018-07-27
2018-07-27 11:00:00,29,8,2018-07-27
2018-07-27 11:15:00,18,7,2018-07-27
2018-07-27 11:30:00,27,5,2018-07-27
2018-07-27 11:45:00,31,4,2018-07-27
2018-07-27 12:00:00,35,13,2018-07-27
2018-07-27 12:15:00,21,8,2018-07-27
2018-07-27 12:30:00,38,7,2018-07-27
2018-07-27 12:45:00,31,8,2018-07-27
2018-07-27 13:00:00,25,14,2018-07-27
2018-07-27 13:15:00,26,12,2018-07-27
2018-07-27 13:30:00,22,18,2018-07-27
2018-07-27 13:45:00,23,7,2018-07-27
2018-07-27 14:00:00,19,8,2018-07-27
2018-07-27 14:15:00,32,13,2018-07-27
2018-07-27 14:30:00,26,8,2018-07-27
2018-07-27 14:45:00,26,15,2018-07-27
2018-07-27 15:00:00,27,9,2018-07-27
2018-07-27 15:15:00,30,11,2018-07-27
2018-07-27 15:30:00,26,12,2018-07-27
2018-07-27 15:45:00,25,6,2018-07-27
2018-07-27 16:00:00,33,15,2018-07-27
2018-07-27 16:15:00,28,6,2018-07-27
2018-07-27 16:30:00,25,10,2018-07-27
2018-07-27 16:45:00,28,15,2018-07-27
2018-07-27 17:00:00,44,9,2018-07-27
2018-07-27 17:15:00,44,11,2018-07-27
2018-07-27 17:30:00,45,11,2018-07-27
2018-07-27 17:45:00,46,9,2018-07-27
2018-07-27 18:00:00,43,15,2018-07-27
2018-07-27 18:15:00,41,12,2018-07-27
2018-07-27 18:30:00,38,15,2018-07-27
2018-07-27 18:45:00,42,9,2018-07-27
2018-07-27 19:00:00,39,7,2018-07-27
2018-07-27 19:15:00,34,9,2018-07-27
2018-07-27 19:30:00,33,11,2018-07-27
2018-07-27 19:45:00,30,7,2018-07-27
2018-07-27 20:00:00,34,19,2018-07-27
2018-07-27 20:15:00,33,14,2018-07-27
2018-07-27 20:30:00,26,1,2018-07-27
2018-07-27 20:45:00,26,10,2018-07-27
2018-07-27 21:00:00,40,19,2018-07-27
2018-07-27 21:15:00,33,9,2018-07-27
2018-07-27 21:30:00,26,15,2018-07-27
2018-07-27 21:45:00,20,7,2018-07-27
2018-07-27 22:00:00,25,16,2018-07-27
2018-07-27 22:15:00,41,33,2018-07-27
2018-07-27 22:30:00,19,25,2018-07-27
2018-07-27 22:45:00,22,14,2018-07-27
2018-07-27 23:00:00,17,13,2018-07-27
2018-07-27 23:15:00,18,14,2018-07-27
2018-07-27 23:30:00,10,8,2018-07-27
2018-07-27 23:45:00,23,15,2018-07-27
2018-07-28 00:00:00,16,20,2018-07-28
2018-07-28 00:15:00,17,5,2018-07-28
2018-07-28 00:30:00,20,5,2018-07-28
2018-07-28 00:45:00,15,6,2018-07-28
2018-07-28 01:00:00,13,9,2018-07-28
2018-07-28 01:15:00,11,4,2018-07-28
2018-07-28 01:30:00,5,3,2018-07-28
2018-07-28 01:45:00,3,3,2018-07-28
2018-07-28 02:00:00,5,4,2018-07-28
2018-07-28 02:15:00,2,2,2018-07-28
2018-07-28 02:30:00,5,0,2018-07-28
2018-07-28 02:45:00,4,2,2018-07-28
2018-07-28 03:00:00,1,1,2018-07-28
2018-07-28 03:15:00,0,0,2018-07-28
2018-07-28 03:30:00,1,6,2018-07-28
2018-07-28 03:45:00,0,1,2018-07-28
2018-07-28 04:00:00,1,0,2018-07-28
2018-07-28 04:15:00,1,3,2018-07-28
2018-07-28 04:30:00,3,1,2018-07-28
2018-07-28 04:45:00,3,0,2018-07-28
2018-07-28 05:00:00,3,1,2018-07-28
2018-07-28 05:15:00,3,0,2018-07-28
2018-07-28 05:30:00,5,1,2018-07-28
2018-07-28 05:45:00,1,1,2018-07-28
2018-07-28 06:00:00,5,1,2018-07-28
2018-07-28 06:15:00,1,1,2018-07-28
2018-07-28 06:30:00,4,0,2018-07-28
2018-07-28 06:45:00,5,2,2018-07-28
2018-07-28 07:00:00,3,1,2018-07-28
2018-07-28 07:15:00,6,2,2018-07-28
2018-07-28 07:30:00,9,2,2018-07-28
2018-07-28 07:45:00,8,1,2018-07-28
2018-07-28 08:00:00,7,3,2018-07-28
2018-07-28 08:15:00,7,4,2018-07-28
2018-07-28 08:30:00,14,2,2018-07-28
2018-07-28 08:45:00,9,2,2018-07-28
2018-07-28 09:00:00,13,7,2018-07-28
2018-07-28 09:15:00,14,3,2018-07-28
2018-07-28 09:30:00,21,7,2018-07-28
2018-07-28 09:45:00,21,4,2018-07-28
2018-07-28 10:00:00,19,2,2018-07-28
2018-07-28 10:15:00,19,6,2018-07-28
2018-07-28 10:30:00,22,7,2018-07-28
2018-07-28 10:45:00,36,0,2018-07-28
2018-07-28 11:00:00,25,8,2018-07-28
2018-07-28 11:15:00,27,10,2018-07-28
2018-07-28 11:30:00,33,3,2018-07-28
2018-07-28 11:45:00,31,10,2018-07-28
2018-07-28 12:00:00,25,4,2018-07-28
2018-07-28 12:15:00,41,5,2018-07-28
2018-07-28 12:30:00,32,5,2018-07-28
2018-07-28 12:45:00,32,16,2018-07-28
2018-07-28 13:00:00,32,9,2018-07-28
2018-07-28 13:15:00,41,12,2018-07-28
2018-07-28 13:30:00,27,5,2018-07-28
2018-07-28 13:45:00,22,3,2018-07-28
2018-07-28 14:00:00,24,6,2018-07-28
2018-07-28 14:15:00,23,11,2018-07-28
2018-07-28 14:30:00,15,3,2018-07-28
2018-07-28 14:45:00,6,2,2018-07-28
2018-07-28 15:00:00,15,6,2018-07-28
2018-07-28 15:15:00,33,8,2018-07-28
2018-07-28 15:30:00,12,2,2018-07-28
2018-07-28 15:45:00,21,5,2018-07-28
2018-07-28 16:00:00,18,8,2018-07-28
2018-07-28 16:15:00,13,6,2018-07-28
2018-07-28 16:30:00,24,4,2018-07-28
2018-07-28 16:45:00,13,8,2018-07-28
2018-07-28 17:00:00,33,9,2018-07-28
2018-07-28 17:15:00,22,7,2018-07-28
2018-07-28 17:30:00,25,4,2018-07-28
2018-07-28 17:45:00,17,3,2018-07-28
2018-07-28 18:00:00,26,9,2018-07-28
2018-07-28 18:15:00,27,15,2018-07-28
2018-07-28 18:30:00,22,5,2018-07-28
2018-07-28 18:45:00,22,12,2018-07-28
2018-07-28 19:00:00,14,9,2018-07-28
2018-07-28 19:15:00,29,8,2018-07-28
2018-07-28 19:30:00,42,12,2018-07-28
2018-07-28 19:45:00,24,6,2018-07-28
2018-07-28 20:00:00,22,3,2018-07-28
2018-07-28 20:15:00,18,3,2018-07-28
2018-07-28 20:30:00,22,5,2018-07-28
2018-07-28 20:45:00,19,16,2018-07-28
2018-07-28 21:00:00,11,2,2018-07-28
2018-07-28 21:15:00,15,7,2018-07-28
2018-07-28 21:30:00,12,11,2018-07-28
2018-07-28 21:45:00,12,6,2018-07-28
2018-07-28 22:00:00,11,9,2018-07-28
2018-07-28 22:15:00,14,6,2018-07-28
2018-07-28 22:30:00,9,10,2018-07-28
2018-07-28 22:45:00,11,2,2018-07-28
2018-07-28 23:00:00,13,4,2018-07-28
2018-07-28 23:15:00,5,3,2018-07-28
2018-07-28 23:30:00,8,5,2018-07-28
2018-07-28 23:45:00,10,6,2018-07-28
2018-07-29 00:00:00,4,3,2018-07-29
2018-07-29 00:15:00,5,2,2018-07-29
2018-07-29 00:30:00,8,4,2018-07-29
2018-07-29 00:45:00,6,8,2018-07-29
2018-07-29 01:00:00,9,1,2018-07-29
2018-07-29 01:15:00,5,3,2018-07-29
2018-07-29 01:30:00,9,6,2018-07-29
2018-07-29 01:45:00,4,0,2018-07-29
2018-07-29 02:00:00,2,3,2018-07-29
2018-07-29 02:15:00,5,0,2018-07-29
2018-07-29 02:30:00,3,2,2018-07-29
2018-07-29 02:45:00,0,0,2018-07-29
2018-07-29 03:00:00,1,0,2018-07-29
2018-07-29 03:15:00,2,2,2018-07-29
2018-07-29 03:30:00,3,2,2018-07-29
2018-07-29 03:45:00,0,0,2018-07-29
2018-07-29 04:00:00,0,0,2018-07-29
2018-07-29 04:15:00,2,0,2018-07-29
2018-07-29 04:30:00,2,0,2018-07-29
2018-07-29 04:45:00,1,1,2018-07-29
2018-07-29 05:00:00,0,0,2018-07-29
2018-07-29 05:15:00,3,1,2018-07-29
2018-07-29 05:30:00,3,0,2018-07-29
2018-07-29 05:45:00,1,0,2018-07-29
2018-07-29 06:00:00,1,2,2018-07-29
2018-07-29 06:15:00,6,1,2018-07-29
2018-07-29 06:30:00,3,2,2018-07-29
2018-07-29 06:45:00,2,0,2018-07-29
2018-07-29 07:00:00,1,0,2018-07-29
2018-07-29 07:15:00,2,2,2018-07-29
2018-07-29 07:30:00,1,1,2018-07-29
2018-07-29 07:45:00,9,1,2018-07-29
2018-07-29 08:00:00,6,3,2018-07-29
2018-07-29 08:15:00,6,0,2018-07-29
2018-07-29 08:30:00,1,1,2018-07-29
2018-07-29 08:45:00,16,5,2018-07-29
2018-07-29 09:00:00,10,2,2018-07-29
2018-07-29 09:15:00,14,6,2018-07-29
2018-07-29 09:30:00,16,7,2018-07-29
2018-07-29 09:45:00,16,7,2018-07-29
2018-07-29 10:00:00,17,5,2018-07-29
2018-07-29 10:15:00,12,11,2018-07-29
2018-07-29 10:30:00,25,5,2018-07-29
2018-07-29 10:45:00,22,6,2018-07-29
2018-07-29 11:00:00,20,4,2018-07-29
2018-07-29 11:15:00,21,4,2018-07-29
2018-07-29 11:30:00,24,3,2018-07-29
2018-07-29 11:45:00,31,11,2018-07-29
2018-07-29 12:00:00,21,8,2018-07-29
2018-07-29 12:15:00,25,8,2018-07-29
2018-07-29 12:30:00,28,5,2018-07-29
2018-07-29 12:45:00,33,13,2018-07-29
2018-07-29 13:00:00,15,7,2018-07-29
2018-07-29 13:15:00,26,6,2018-07-29
2018-07-29 13:30:00,39,5,2018-07-29
2018-07-29 13:45:00,24,6,2018-07-29
2018-07-29 14:00:00,27,5,2018-07-29
2018-07-29 14:15:00,26,13,2018-07-29
2018-07-29 14:30:00,33,13,2018-07-29
2018-07-29 14:45:00,27,9,2018-07-29
2018-07-29 15:00:00,31,12,2018-07-29
2018-07-29 15:15:00,38,4,2018-07-29
2018-07-29 15:30:00,37,7,2018-07-29
2018-07-29 15:45:00,24,10,2018-07-29
2018-07-29 16:00:00,55,14,2018-07-29
2018-07-29 16:15:00,31,12,2018-07-29
2018-07-29 16:30:00,28,12,2018-07-29
2018-07-29 16:45:00,39,15,2018-07-29
2018-07-29 17:00:00,21,4,2018-07-29
2018-07-29 17:15:00,43,16,2018-07-29
2018-07-29 17:30:00,43,13,2018-07-29
2018-07-29 17:45:00,42,8,2018-07-29
2018-07-29 18:00:00,39,11,2018-07-29
2018-07-29 18:15:00,36,6,2018-07-29
2018-07-29 18:30:00,41,10,2018-07-29
2018-07-29 18:45:00,27,11,2018-07-29
2018-07-29 19:00:00,36,7,2018-07-29
2018-07-29 19:15:00,40,12,2018-07-29
2018-07-29 19:30:00,29,10,2018-07-29
2018-07-29 19:45:00,18,8,2018-07-29
2018-07-29 20:00:00,14,13,2018-07-29
2018-07-29 20:15:00,18,13,2018-07-29
2018-07-29 20:30:00,20,13,2018-07-29
2018-07-29 20:45:00,34,8,2018-07-29
2018-07-29 21:00:00,24,9,2018-07-29
2018-07-29 21:15:00,26,11,2018-07-29
2018-07-29 21:30:00,19,12,2018-07-29
2018-07-29 21:45:00,23,9,2018-07-29
2018-07-29 22:00:00,25,10,2018-07-29
2018-07-29 22:15:00,17,4,2018-07-29
2018-07-29 22:30:00,15,8,2018-07-29
2018-07-29 22:45:00,19,4,2018-07-29
2018-07-29 23:00:00,10,3,2018-07-29
2018-07-29 23:15:00,4,3,2018-07-29
2018-07-29 23:30:00,6,2,2018-07-29
2018-07-29 23:45:00,5,1,2018-07-29
2018-07-30 00:00:00,2,2,2018-07-30
2018-07-30 00:15:00,5,0,2018-07-30
2018-07-30 00:30:00,3,0,2018-07-30
2018-07-30 00:45:00,1,0,2018-07-30
2018-07-30 01:00:00,5,1,2018-07-30
2018-07-30 01:15:00,2,0,2018-07-30
2018-07-30 01:30:00,3,0,2018-07-30
2018-07-30 01:45:00,0,1,2018-07-30
2018-07-30 02:00:00,2,0,2018-07-30
2018-07-30 02:15:00,0,0,2018-07-30
2018-07-30 02:30:00,2,3,2018-07-30
2018-07-30 02:45:00,1,1,2018-07-30
2018-07-30 03:00:00,0,0,2018-07-30
2018-07-30 03:15:00,1,0,2018-07-30
2018-07-30 03:30:00,0,0,2018-07-30
2018-07-30 03:45:00,1,0,2018-07-30
2018-07-30 04:00:00,0,1,2018-07-30
2018-07-30 04:15:00,0,0,2018-07-30
2018-07-30 04:30:00,1,0,2018-07-30
2018-07-30 04:45:00,3,1,2018-07-30
2018-07-30 05:00:00,3,1,2018-07-30
2018-07-30 05:15:00,6,0,2018-07-30
2018-07-30 05:30:00,9,1,2018-07-30
2018-07-30 05:45:00,12,3,2018-07-30
2018-07-30 06:00:00,18,7,2018-07-30
2018-07-30 06:15:00,35,2,2018-07-30
2018-07-30 06:30:00,51,7,2018-07-30
2018-07-30 06:45:00,53,5,2018-07-30
2018-07-30 07:00:00,65,5,2018-07-30
2018-07-30 07:15:00,66,5,2018-07-30
2018-07-30 07:30:00,87,9,2018-07-30
2018-07-30 07:45:00,104,13,2018-07-30
2018-07-30 08:00:00,65,14,2018-07-30
2018-07-30 08:15:00,87,17,2018-07-30
2018-07-30 08:30:00,73,20,2018-07-30
2018-07-30 08:45:00,61,11,2018-07-30
2018-07-30 09:00:00,64,8,2018-07-30
2018-07-30 09:15:00,39,14,2018-07-30
2018-07-30 09:30:00,44,8,2018-07-30
2018-07-30 09:45:00,63,9,2018-07-30
2018-07-30 10:00:00,34,6,2018-07-30
2018-07-30 10:15:00,24,10,2018-07-30
2018-07-30 10:30:00,36,5,2018-07-30
2018-07-30 10:45:00,32,11,2018-07-30
2018-07-30 11:00:00,29,5,2018-07-30
2018-07-30 11:15:00,26,10,2018-07-30
2018-07-30 11:30:00,25,8,2018-07-30
2018-07-30 11:45:00,20,3,2018-07-30
2018-07-30 12:00:00,26,7,2018-07-30
2018-07-30 12:15:00,33,7,2018-07-30
2018-07-30 12:30:00,36,8,2018-07-30
2018-07-30 12:45:00,18,7,2018-07-30
2018-07-30 13:00:00,27,8,2018-07-30
2018-07-30 13:15:00,25,6,2018-07-30
2018-07-30 13:30:00,42,6,2018-07-30
2018-07-30 13:45:00,29,10,2018-07-30
2018-07-30 14:00:00,22,7,2018-07-30
2018-07-30 14:15:00,33,9,2018-07-30
2018-07-30 14:30:00,25,10,2018-07-30
2018-07-30 14:45:00,22,5,2018-07-30
2018-07-30 15:00:00,22,14,2018-07-30
2018-07-30 15:15:00,34,8,2018-07-30
2018-07-30 15:30:00,32,10,2018-07-30
2018-07-30 15:45:00,38,16,2018-07-30
2018-07-30 16:00:00,30,14,2018-07-30
2018-07-30 16:15:00,42,17,2018-07-30
2018-07-30 16:30:00,47,15,2018-07-30
2018-07-30 16:45:00,45,23,2018-07-30
2018-07-30 17:00:00,42,21,2018-07-30
2018-07-30 17:15:00,56,16,2018-07-30
2018-07-30 17:30:00,44,13,2018-07-30
2018-07-30 17:45:00,51,23,2018-07-30
2018-07-30 18:00:00,40,12,2018-07-30
2018-07-30 18:15:00,54,15,2018-07-30
2018-07-30 18:30:00,54,19,2018-07-30
2018-07-30 18:45:00,45,16,2018-07-30
2018-07-30 19:00:00,32,11,2018-07-30
2018-07-30 19:15:00,43,10,2018-07-30
2018-07-30 19:30:00,37,11,2018-07-30
2018-07-30 19:45:00,35,8,2018-07-30
2018-07-30 20:00:00,32,8,2018-07-30
2018-07-30 20:15:00,25,10,2018-07-30
2018-07-30 20:30:00,31,10,2018-07-30
2018-07-30 20:45:00,27,11,2018-07-30
2018-07-30 21:00:00,23,3,2018-07-30
2018-07-30 21:15:00,22,13,2018-07-30
2018-07-30 21:30:00,16,8,2018-07-30
2018-07-30 21:45:00,28,9,2018-07-30
2018-07-30 22:00:00,25,17,2018-07-30
2018-07-30 22:15:00,28,13,2018-07-30
2018-07-30 22:30:00,19,2,2018-07-30
2018-07-30 22:45:00,15,6,2018-07-30
2018-07-30 23:00:00,11,7,2018-07-30
2018-07-30 23:15:00,9,5,2018-07-30
2018-07-30 23:30:00,11,4,2018-07-30
2018-07-30 23:45:00,8,3,2018-07-30
2018-07-31 00:00:00,10,3,2018-07-31
2018-07-31 00:15:00,2,2,2018-07-31
2018-07-31 00:30:00,2,2,2018-07-31
2018-07-31 00:45:00,4,2,2018-07-31
2018-07-31 01:00:00,1,0,2018-07-31
2018-07-31 01:15:00,0,1,2018-07-31
2018-07-31 01:30:00,2,0,2018-07-31
2018-07-31 01:45:00,1,0,2018-07-31
2018-07-31 02:00:00,0,0,2018-07-31
2018-07-31 02:15:00,0,0,2018-07-31
2018-07-31 02:30:00,1,3,2018-07-31
2018-07-31 02:45:00,1,0,2018-07-31
2018-07-31 03:00:00,0,0,2018-07-31
2018-07-31 03:15:00,1,0,2018-07-31
2018-07-31 03:30:00,1,0,2018-07-31
2018-07-31 03:45:00,0,0,2018-07-31
2018-07-31 04:00:00,2,0,2018-07-31
2018-07-31 04:15:00,1,2,2018-07-31
2018-07-31 04:30:00,1,1,2018-07-31
2018-07-31 04:45:00,4,1,2018-07-31
2018-07-31 05:00:00,4,0,2018-07-31
2018-07-31 05:15:00,7,3,2018-07-31
2018-07-31 05:30:00,14,1,2018-07-31
2018-07-31 05:45:00,22,3,2018-07-31
2018-07-31 06:00:00,16,4,2018-07-31
2018-07-31 06:15:00,35,9,2018-07-31
2018-07-31 06:30:00,34,5,2018-07-31
2018-07-31 06:45:00,54,10,2018-07-31
2018-07-31 07:00:00,77,10,2018-07-31
2018-07-31 07:15:00,64,8,2018-07-31
2018-07-31 07:30:00,86,10,2018-07-31
2018-07-31 07:45:00,95,11,2018-07-31
